"BIRDVILLE ISD","SNOW HEIGHTS EL","220902108","220902","220","11","TARRANT","E","EE - 05","N"
"BIRDVILLE ISD","SOUTH BIRDVILLE EL","220902109","220902","220","11","TARRANT","E","PK - 05","N"
"BIRDVILLE ISD","TARRANT CO J J A E P","220902009","220902","220","11","TARRANT","M","08 - 09","N"
"BIRDVILLE ISD","W A PORTER EL","220902115","220902","220","11","TARRANT","E","EE - 05","N"
"BIRDVILLE ISD","W T FRANCISCO EL","220902103","220902","220","11","TARRANT","E","EE - 05","N"
"BIRDVILLE ISD","WATAUGA EL","220902113","220902","220","11","TARRANT","E","EE - 05","N"
"BIRDVILLE ISD","WATAUGA MIDDLE","220902045","220902","220","11","TARRANT","M","06 - 08","N"
"BISHOP CONS ISD","BISHOP EL","178902101","178902","178","02","NUECES","E","03 - 05","N"
"BISHOP CONS ISD","BISHOP H S","178902001","178902","178","02","NUECES","S","09 - 12","N"
"BISHOP CONS ISD","BISHOP PRIMARY","178902102","178902","178","02","NUECES","E","EE - 02","N"
"BISHOP CONS ISD","LILLION E LUEHRS J H","178902041","178902","178","02","NUECES","M","06 - 08","N"
"BISHOP CONS ISD","NUECES CO J J A E P","178902003","178902","178","02","NUECES","S","10 - 10","N"
"BISHOP CONS ISD","PETRONILA EL","178902103","178902","178","02","NUECES","E","PK - 05","N"
"BLACKWELL CONS ISD","BLACKWELL SCHOOL","177903001","177903","177","14","NOLAN","B","KG - 12","N"
"BLANCO ISD","BLANCO EL","016902101","016902","016","13","BLANCO","E","EE - 05","N"
"BLANCO ISD","BLANCO H S","016902001","016902","016","13","BLANCO","S","09 - 12","N"
"BLANCO ISD","BLANCO MIDDLE","016902041","016902","016","13","BLANCO","M","06 - 08","N"
"BLAND ISD","BLAND EL","116915101","116915","116","10","HUNT","E","EE - 04","N"
"BLAND ISD","BLAND H S","116915001","116915","116","10","HUNT","S","09 - 12","N"
"BLAND ISD","BLAND MIDDLE","116915041","116915","116","10","HUNT","M","05 - 08","N"
"BLANKET ISD","BANGS SPECIAL PROGRAM","025904170","025904","025","15","BROWN","E","EE - EE","N"
"BLANKET ISD","BLANKET EL","025904101","025904","025","15","BROWN","E","PK - 08","N"
"BLANKET ISD","BLANKET H S","025904001","025904","025","15","BROWN","S","09 - 12","N"
"BLANKET ISD","EARLY SPECIAL PROGRAM","025904160","025904","025","15","BROWN","M","06 - 08","N"
"BLANKET ISD","EARLY SPECIAL PROGRAM","025904161","025904","025","15","BROWN","S","09 - 10","N"
"BLOOMBURG ISD","BLOOMBURG EL","034909101","034909","034","08","CASS","E","KG - 06","N"
"BLOOMBURG ISD","BLOOMBURG H S","034909001","034909","034","08","CASS","S","07 - 12","N"
"BLOOMING GROVE ISD","BLOOMING GROVE EL","175902101","175902","175","12","NAVARRO","E","PK - 05","N"
"BLOOMING GROVE ISD","BLOOMING GROVE H S","175902001","175902","175","12","NAVARRO","S","09 - 12","N"
"BLOOMING GROVE ISD","BLOOMING GROVE JH","175902041","175902","175","12","NAVARRO","M","06 - 08","N"
"BLOOMINGTON ISD","BLOOMINGTON EL","235901101","235901","235","03","VICTORIA","E","EE - 03","N"
"BLOOMINGTON ISD","BLOOMINGTON H S","235901001","235901","235","03","VICTORIA","S","09 - 12","N"
"BLOOMINGTON ISD","BLOOMINGTON J H","235901041","235901","235","03","VICTORIA","M","07 - 08","N"
"BLOOMINGTON ISD","PLACEDO EL","235901103","235901","235","03","VICTORIA","E","04 - 06","N"
"BLUE RIDGE ISD","BLUE RIDGE EL","043917101","043917","043","10","COLLIN","E","PK - 05","N"
"BLUE RIDGE ISD","BLUE RIDGE H S","043917001","043917","043","10","COLLIN","S","09 - 12","N"
"BLUE RIDGE ISD","BLUE RIDGE MIDDLE","043917041","043917","043","10","COLLIN","M","06 - 08","N"
"BLUFF DALE ISD","BLUFF DALE EL","072904101","072904","072","11","ERATH","E","KG - 08","N"
"BLUM ISD","BLUM EL","109913101","109913","109","12","HILL","E","PK - 05","N"
"BLUM ISD","BLUM H S","109913001","109913","109","12","HILL","B","06 - 12","N"
"BOERNE ISD","BOERNE H S","130901001","130901","130","20","KENDALL","S","09 - 12","N"
"BOERNE ISD","BOERNE MIDDLE SCHOOL NORTH","130901041","130901","130","20","KENDALL","M","07 - 09","N"
"BOERNE ISD","BOERNE MIDDLE SCHOOL SOUTH","130901042","130901","130","20","KENDALL","M","07 - 09","N"
"BOERNE ISD","CURINGTON EL","130901101","130901","130","20","KENDALL","E","EE - 06","N"
"BOERNE ISD","FABRA EL","130901102","130901","130","20","KENDALL","E","EE - 06","N"
"BOERNE ISD","FAIR OAKS RANCH EL","130901103","130901","130","20","KENDALL","E","EE - 06","N"
"BOERNE ISD","KENDALL  ELEMENTARY SCHOOL","130901104","130901","130","20","KENDALL","E","KG - 06","N"
"BOLES ISD","BOLES ISD ELEMENTARY","116916101","116916","116","10","HUNT","E","PK - 04","N"
"BOLES ISD","BOLES ISD HIGH SCHOOL","116916001","116916","116","10","HUNT","S","09 - 12","N"
"BOLES ISD","BOLES MIDDLE SCHOOL","116916041","116916","116","10","HUNT","M","05 - 08","N"
"BOLING ISD","BOLING H S","241901001","241901","241","03","WHARTON","S","09 - 12","N"
"BOLING ISD","IAGO J H","241901041","241901","241","03","WHARTON","M","06 - 08","N"
"BOLING ISD","NEWGULF EL","241901101","241901","241","03","WHARTON","E","PK - 05","N"
"BONHAM ISD","BONHAM H S","074903001","074903","074","10","FANNIN","S","09 - 12","N"
"BONHAM ISD","EVANS EL","074903102","074903","074","10","FANNIN","E","04 - 06","N"
"BONHAM ISD","FINLEY-OATES EL","074903104","074903","074","10","FANNIN","E","KG - 03","N"
"BONHAM ISD","RATHER J H","074903041","074903","074","10","FANNIN","M","07 - 08","N"
"BONHAM ISD","STEPHENSON SCHOOL","074903103","074903","074","10","FANNIN","E","EE - PK","N"
"BOOKER ISD","BOOKER EL","148901101","148901","148","16","LIPSCOMB","E","PK - 04","N"
"BOOKER ISD","BOOKER JH/H S","148901001","148901","148","16","LIPSCOMB","B","05 - 12","N"
"BORDEN COUNTY ISD","BORDEN COUNTY SCHOOL","017901001","017901","017","17","BORDEN","B","KG - 12","N"
"BORGER ISD","BORGER H S","117901001","117901","117","16","HUTCHINSON","S","09 - 12","N"
"BORGER ISD","BORGER MIDDLE","117901041","117901","117","16","HUTCHINSON","M","05 - 08","N"
"BORGER ISD","C H A M P S","117901002","117901","117","16","HUTCHINSON","S","09 - 12","N"
"BORGER ISD","CENTRAL EL","117901104","117901","117","16","HUTCHINSON","E","PK - 04","N"
"BORGER ISD","CROCKETT EL","117901105","117901","117","16","HUTCHINSON","E","PK - 04","N"
"BORGER ISD","GATEWAY EL","117901106","117901","117","16","HUTCHINSON","E","EE - 04","N"
"BOSQUEVILLE ISD","BOSQUEVILLE EL","161923101","161923","161","12","MCLENNAN","E","PK - 05","N"
"BOSQUEVILLE ISD","BOSQUEVILLE SCHOOL SECONDARY","161923001","161923","161","12","MCLENNAN","B","06 - 12","N"
"BOVINA ISD","BOVINA EL","185901101","185901","185","16","PARMER","E","PK - 05","N"
"BOVINA ISD","BOVINA H S","185901001","185901","185","16","PARMER","S","09 - 12","N"
"BOVINA ISD","BOVINA MIDDLE","185901041","185901","185","16","PARMER","M","06 - 08","N"
"BOWIE ISD","BOWIE EL","169901105","169901","169","09","MONTAGUE","E","02 - 05","N"
"BOWIE ISD","BOWIE H S","169901001","169901","169","09","MONTAGUE","S","09 - 12","N"
"BOWIE ISD","BOWIE J H","169901041","169901","169","09","MONTAGUE","M","06 - 08","N"
"BOWIE ISD","BOWIE PRI","169901101","169901","169","09","MONTAGUE","E","EE - 01","N"
"BOYD ISD","BOYD EL","249902101","249902","249","11","WISE","E","PK - 03","N"
"BOYD ISD","BOYD H S","249902001","249902","249","11","WISE","S","09 - 12","N"
"BOYD ISD","BOYD INT","249902110","249902","249","11","WISE","E","04 - 06","N"
"BOYD ISD","BOYD MIDDLE","249902041","249902","249","11","WISE","M","07 - 08","N"
"BOYS RANCH ISD","BLAKEMORE MIDDLE","180901041","180901","180","16","OLDHAM","M","06 - 08","N"
"BOYS RANCH ISD","BOYS RANCH H S","180901001","180901","180","16","OLDHAM","S","09 - 12","N"
"BOYS RANCH ISD","MIMI FARLEY ELEMENTARY","180901101","180901","180","16","OLDHAM","E","KG - 05","N"
"BRACKETT ISD","BRACKETT ALTER","136901002","136901","136","20","KINNEY","S","09 - 11","N"
"BRACKETT ISD","BRACKETT H S","136901001","136901","136","20","KINNEY","S","09 - 12","N"
"BRACKETT ISD","BRACKETT MIDDLE","136901041","136901","136","20","KINNEY","M","07 - 08","N"
"BRACKETT ISD","JONES EL","136901101","136901","136","20","KINNEY","E","PK - 06","N"
"BRADY ISD","BRADY EL","160901101","160901","160","15","MCCULLOCH","E","01 - 05","N"
"BRADY ISD","BRADY H S","160901001","160901","160","15","MCCULLOCH","S","09 - 12","N"
"BRADY ISD","BRADY MIDDLE SCHOOL","160901041","160901","160","15","MCCULLOCH","B","06 - 11","N"
"BRADY ISD","NORTH WARD PRI","160901103","160901","160","15","MCCULLOCH","E","EE - KG","N"
"BRAZOS ISD","BRAZOS EL","008903102","008903","008","06","AUSTIN","E","EE - 05","N"
"BRAZOS ISD","BRAZOS H S","008903001","008903","008","06","AUSTIN","S","09 - 12","N"
"BRAZOS ISD","BRAZOS MIDDLE","008903041","008903","008","06","AUSTIN","M","06 - 08","N"
"BRAZOS RIVER CHARTER SCHOOL","BRAZOS RIVER CHARTER SCHOOL","213801001","213801","213","11","SOMERVELL","S","08 - 12","Y"
"BRAZOS SCHOOL FOR INQUIRY & CREATI","BRAZOS SCHOOL FOR INQUIRY & CREAT","021803001","021803","021","06","BRAZOS","B","PK - 12","Y"
"BRAZOSPORT ISD","A P BEUTEL EL","020905102","020905","020","04","BRAZORIA","E","EE - 04","N"
"BRAZOSPORT ISD","ALTER PLACEMENT CTR","020905004","020905","020","04","BRAZORIA","B","03 - 12","N"
"BRAZOSPORT ISD","ALTERNATIVE PLACEMENT CENTER","020905005","020905","020","04","BRAZORIA","S","07 - 10","N"
"BRAZOSPORT ISD","ALTERNATIVE PLACEMENT CENTER","020905006","020905","020","04","BRAZORIA","S","10 - 12","N"
"BRAZOSPORT ISD","BESS BRANNEN EL","020905111","020905","020","04","BRAZORIA","E","EE - 04","N"
"BRAZOSPORT ISD","BRAZOSPORT H S","020905001","020905","020","04","BRAZORIA","S","09 - 12","N"
"BRAZOSPORT ISD","BRAZOSWOOD H S","020905002","020905","020","04","BRAZORIA","S","09 - 12","N"
"BRAZOSPORT ISD","CLUTE INT","020905041","020905","020","04","BRAZORIA","M","06 - 08","N"
"BRAZOSPORT ISD","ELISABET NEY EL","020905107","020905","020","04","BRAZORIA","E","EE - 04","N"
"BRAZOSPORT ISD","FREEPORT INT","020905042","020905","020","04","BRAZORIA","M","07 - 08","N"
"BRAZOSPORT ISD","GLADYS POLK EL","020905113","020905","020","04","BRAZORIA","E","EE - 05","N"
"BRAZOSPORT ISD","GRIFFITH EL","020905114","020905","020","04","BRAZORIA","E","PK - 05","N"
"BRAZOSPORT ISD","JANE LONG EL","020905106","020905","020","04","BRAZORIA","E","EE - 04","N"
"BRAZOSPORT ISD","LAKE JACKSON INT","020905043","020905","020","04","BRAZORIA","M","07 - 08","N"
"BRAZOSPORT ISD","O A FLEMING EL","020905104","020905","020","04","BRAZORIA","E","EE - 04","N"
"BRAZOSPORT ISD","O M ROBERTS EL","020905109","020905","020","04","BRAZORIA","E","EE - 04","N"
"BRAZOSPORT ISD","O'HARA LANIER MIDDLE","020905116","020905","020","04","BRAZORIA","M","05 - 06","N"
"BRAZOSPORT ISD","RASCO MIDDLE","020905115","020905","020","04","BRAZORIA","M","05 - 06","N"
"BRAZOSPORT ISD","S F AUSTIN EL","020905101","020905","020","04","BRAZORIA","E","EE - 06","N"
"BRAZOSPORT ISD","T W OGG EL","020905108","020905","020","04","BRAZORIA","E","EE - 05","N"
"BRAZOSPORT ISD","VELASCO EL","020905110","020905","020","04","BRAZORIA","E","EE - 04","N"
"BRECKENRIDGE ISD","BRECKENRIDGE ALTER","215901002","215901","215","14","STEPHENS","M","07 - 07","N"
"BRECKENRIDGE ISD","BRECKENRIDGE H S","215901001","215901","215","14","STEPHENS","S","09 - 12","N"
"BRECKENRIDGE ISD","BRECKENRIDGE J H","215901041","215901","215","14","STEPHENS","M","07 - 08","N"
"BRECKENRIDGE ISD","EAST EL","215901101","215901","215","14","STEPHENS","E","EE - 01","N"
"BRECKENRIDGE ISD","NORTH EL","215901102","215901","215","14","STEPHENS","E","02 - 03","N"
"BRECKENRIDGE ISD","SOUTH EL","215901103","215901","215","14","STEPHENS","E","04 - 06","N"
"BREMOND ISD","BREMOND EL","198901101","198901","198","06","ROBERTSON","E","EE - 05","N"
"BREMOND ISD","BREMOND H S","198901001","198901","198","06","ROBERTSON","S","09 - 12","N"
"BREMOND ISD","BREMOND MIDDLE","198901041","198901","198","06","ROBERTSON","M","06 - 08","N"
"BRENHAM ISD","ALTON EL","239901101","239901","239","06","WASHINGTON","E","PK - 04","N"
"BRENHAM ISD","BRENHAM ALTERNATIVE","239901002","239901","239","06","WASHINGTON","B","06 - 12","N"
"BRENHAM ISD","BRENHAM EL","239901102","239901","239","06","WASHINGTON","E","EE - 04","N"
"BRENHAM ISD","BRENHAM HIGH SCHOOL","239901001","239901","239","06","WASHINGTON","S","09 - 12","N"
"BRENHAM ISD","BRENHAM J H","239901042","239901","239","06","WASHINGTON","M","07 - 08","N"
"BRENHAM ISD","BRENHAM MIDDLE","239901041","239901","239","06","WASHINGTON","M","05 - 06","N"
"BRENHAM ISD","KRAUSE ELEMENTARY","239901103","239901","239","06","WASHINGTON","E","PK - 04","N"
"BRIDGE CITY ISD","BRIDGE CITY H S","181901001","181901","181","05","ORANGE","S","09 - 12","N"
"BRIDGE CITY ISD","BRIDGE CITY INT","181901103","181901","181","05","ORANGE","E","04 - 06","N"
"BRIDGE CITY ISD","BRIDGE CITY J H","181901041","181901","181","05","ORANGE","M","07 - 08","N"
"BRIDGE CITY ISD","HATTON ELEMENTARY","181901101","181901","181","05","ORANGE","E","EE - 03","N"
"BRIDGE CITY ISD","SIMS EL","181901102","181901","181","05","ORANGE","E","PK - 03","N"
"BRIDGEPORT ISD","BRIDGEPORT ACE HIGH SCHOOL","249903002","249903","249","11","WISE","S","09 - 12","N"
"BRIDGEPORT ISD","BRIDGEPORT EL","249903101","249903","249","11","WISE","E","EE - 02","N"
"BRIDGEPORT ISD","BRIDGEPORT H S","249903001","249903","249","11","WISE","S","09 - 12","N"
"BRIDGEPORT ISD","BRIDGEPORT INT","249903102","249903","249","11","WISE","E","03 - 05","N"
"BRIDGEPORT ISD","BRIDGEPORT MIDDLE","249903041","249903","249","11","WISE","M","06 - 08","N"
"BRIGHT IDEAS CHARTER","BRIGHT IDEAS CHARTER","243801001","243801","243","09","WICHITA","B","KG - 12","Y"
"BROADDUS ISD","BROADDUS EL","203902101","203902","203","07","SAN AUGUSTINE","E","PK - 06","N"
"BROADDUS ISD","BROADDUS H S","203902001","203902","203","07","SAN AUGUSTINE","S","07 - 12","N"
"BROCK ISD","BROCK EL","184909101","184909","184","11","PARKER","E","EE - 06","N"
"BROCK ISD","BROCK H S","184909001","184909","184","11","PARKER","S","07 - 12","N"
"BRONTE ISD","BRONTE EL","041901101","041901","041","15","COKE","E","EE - 06","N"
"BRONTE ISD","BRONTE H S","041901001","041901","041","15","COKE","S","07 - 12","N"
"BRONTE ISD","FAIRVIEW ACCELERATED","041901003","041901","041","15","COKE","S","11 - 12","N"
"BRONTE ISD","JUVENILE DETENT CTR","041901002","041901","041","15","COKE","S","09 - 12","N"
"BROOKELAND ISD","BROOKELAND EL","121902101","121902","121","05","JASPER","E","PK - 06","N"
"BROOKELAND ISD","BROOKELAND H S","121902001","121902","121","05","JASPER","S","07 - 12","N"
"BROOKESMITH ISD","BROOKESMITH EL","025908101","025908","025","15","BROWN","E","PK - 08","N"
"BROOKESMITH ISD","BROOKESMITH H S","025908001","025908","025","15","BROWN","S","09 - 12","N"
"BROOKS COUNTY ISD","FALFURRIAS ELEM","024901101","024901","024","02","BROOKS","E","02 - 05","N"
"BROOKS COUNTY ISD","FALFURRIAS H S","024901001","024901","024","02","BROOKS","S","09 - 12","N"
"BROOKS COUNTY ISD","FALFURRIAS J H","024901041","024901","024","02","BROOKS","M","06 - 08","N"
"BROOKS COUNTY ISD","LASATER EL","024901103","024901","024","02","BROOKS","E","PK - 01","N"
"BROWNFIELD ISD","BROWNFIELD H S","223901001","223901","223","17","TERRY","S","09 - 12","N"
"BROWNFIELD ISD","BROWNFIELD MIDDLE","223901041","223901","223","17","TERRY","M","06 - 08","N"
"BROWNFIELD ISD","COLONIAL HEIGHTS EL","223901101","223901","223","17","TERRY","E","EE - 01","N"
"BROWNFIELD ISD","OAK GROVE EL","223901102","223901","223","17","TERRY","E","02 - 05","N"
"BROWNSBORO ISD","A L P H A CAMPUS","107902002","107902","107","07","HENDERSON","S","10 - 12","N"
"BROWNSBORO ISD","BROWNSBORO EL","107902101","107902","107","07","HENDERSON","E","EE - 03","N"
"BROWNSBORO ISD","BROWNSBORO H S","107902001","107902","107","07","HENDERSON","S","09 - 12","N"
"BROWNSBORO ISD","BROWNSBORO INT","107902104","107902","107","07","HENDERSON","E","02 - 06","N"
"BROWNSBORO ISD","BROWNSBORO J H","107902041","107902","107","07","HENDERSON","M","07 - 08","N"
"BROWNSBORO ISD","CHANDLER EL","107902103","107902","107","07","HENDERSON","E","PK - 03","N"
"BROWNSBORO ISD","CHANDLER INTERMEDIATE","107902102","107902","107","07","HENDERSON","E","04 - 06","N"
"BROWNSVILLE ISD","A A CHAMPION","031901136","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","A X BENAVIDES ELEMENTARY","031901135","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","BRUCE AIKEN EL","031901133","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","BURNS EL","031901128","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","CAMERON CO J J A E P","031901034","031901","031","01","CAMERON","S","07 - 12","N"
"BROWNSVILLE ISD","CANALES EL","031901101","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","CENTRAL MIDDLE","031901041","031901","031","01","CAMERON","M","06 - 08","N"
"BROWNSVILLE ISD","CLEARWATER EL","031901116","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","CROMACK EL","031901102","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","CUMMINGS MIDDLE","031901042","031901","031","01","CAMERON","M","06 - 08","N"
"BROWNSVILLE ISD","DEL CASTILLO EL","031901120","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","DR AMERICO PAREDES","031901137","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","DR JULIET V GARCIA MIDDLE SCHOOL","031901053","031901","031","01","CAMERON","M","06 - 08","N"
"BROWNSVILLE ISD","DR RUBEN GALLEGOS","031901138","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","EGLY EL","031901123","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","EL JARDIN EL","031901105","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","FAULK MIDDLE","031901043","031901","031","01","CAMERON","M","06 - 08","N"
"BROWNSVILLE ISD","FILEMON B VELA MIDDLE","031901047","031901","031","01","CAMERON","M","06 - 08","N"
"BROWNSVILLE ISD","GARDEN PARK EL","031901106","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","GARZA EL","031901124","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","GONZALEZ EL","031901130","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","HANNA H S","031901001","031901","031","01","CAMERON","S","09 - 12","N"
"BROWNSVILLE ISD","HUBERT R HUDSON EL","031901134","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","JOSEPHINE CASTANEDA EL","031901115","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","LINCOLN PARK SCH","031901127","031901","031","01","CAMERON","B","EE - 12","N"
"BROWNSVILLE ISD","LONGORIA EL","031901103","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","LOPEZ H S","031901007","031901","031","01","CAMERON","S","09 - 12","N"
"BROWNSVILLE ISD","MARY & FRANK YTURRIA EL","031901132","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","MORNINGSIDE EL","031901129","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","OLIVEIRA MIDDLE","031901045","031901","031","01","CAMERON","M","06 - 08","N"
"BROWNSVILLE ISD","PACE H S","031901003","031901","031","01","CAMERON","S","09 - 12","N"
"BROWNSVILLE ISD","PALM GROVE EL","031901122","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","PEREZ EL","031901121","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","PERKINS MIDDLE","031901046","031901","031","01","CAMERON","M","06 - 08","N"
"BROWNSVILLE ISD","PORTER H S","031901002","031901","031","01","CAMERON","S","09 - 12","N"
"BROWNSVILLE ISD","PUTEGNAT EL","031901108","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","R L MARTIN EL","031901104","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","RAUL BESTEIRO JR MIDDLE","031901048","031901","031","01","CAMERON","M","06 - 08","N"
"BROWNSVILLE ISD","RESACA EL","031901109","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","RIVERA H S","031901004","031901","031","01","CAMERON","S","09 - 12","N"
"BROWNSVILLE ISD","RUSSELL EL","031901110","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","SEN EDDIE A LUCIO JR MIDDLE","031901051","031901","031","01","CAMERON","M","06 - 08","N"
"BROWNSVILLE ISD","SHARP EL","031901111","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","SKINNER EL","031901112","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","SOUTHMOST EL","031901131","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","STELL MIDDLE","031901044","031901","031","01","CAMERON","M","06 - 08","N"
"BROWNSVILLE ISD","VERMILLION ROAD EL","031901126","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNSVILLE ISD","VICTORIA HEIGHTS EL","031901113","031901","031","01","CAMERON","E","PK - 05","N"
"BROWNSVILLE ISD","VILLA NUEVA EL","031901117","031901","031","01","CAMERON","E","EE - 05","N"
"BROWNWOOD ISD","BROWNWOOD DAEP","025902042","025902","025","15","BROWN","S","11 - 11","N"
"BROWNWOOD ISD","BROWNWOOD H S","025902001","025902","025","15","BROWN","S","09 - 12","N"
"BROWNWOOD ISD","BROWNWOOD INT","025902108","025902","025","15","BROWN","M","05 - 06","N"
"BROWNWOOD ISD","BROWNWOOD MIDDLE","025902041","025902","025","15","BROWN","M","07 - 08","N"
"BROWNWOOD ISD","CAREER PREP H S","025902002","025902","025","15","BROWN","S","10 - 12","N"
"BROWNWOOD ISD","COGGIN EL","025902101","025902","025","15","BROWN","E","04 - 04","N"
"BROWNWOOD ISD","EAST EL","025902109","025902","025","15","BROWN","E","PK - 03","N"
"BROWNWOOD ISD","NORTHWEST EL","025902106","025902","025","15","BROWN","E","PK - 03","N"
"BROWNWOOD ISD","WOODLAND HEIGHTS EL","025902107","025902","025","15","BROWN","E","EE - 03","N"
"BRUCEVILLE-EDDY ISD","B-E ACHIEVEMENT CTR","161919198","161919","161","12","MCLENNAN","S","07 - 12","N"
"BRUCEVILLE-EDDY ISD","BRUCEVILLE-EDDY EL","161919101","161919","161","12","MCLENNAN","E","EE - 03","N"
"BRUCEVILLE-EDDY ISD","BRUCEVILLE-EDDY H S","161919001","161919","161","12","MCLENNAN","S","10 - 12","N"
"BRUCEVILLE-EDDY ISD","BRUCEVILLE-EDDY MIDDLE","161919041","161919","161","12","MCLENNAN","M","07 - 09","N"
"BRUCEVILLE-EDDY ISD","CHALLENGE ACADEMY","161919004","161919","161","12","MCLENNAN","S","12 - 12","N"
"BRUCEVILLE-EDDY ISD","NEW INTERMEDIATE","161919042","161919","161","12","MCLENNAN","E","04 - 06","N"
"BRUCEVILLE-EDDY ISD","OPPORTUNITY LEARNING CTR","161919002","161919","161","12","MCLENNAN","S","09 - 12","N"
"BRYAN ISD","ACE CAMPUS","021902011","021902","021","06","BRAZOS","S","09 - 12","N"
"BRYAN ISD","ALTON BOWEN ELEMENTARY","021902117","021902","021","06","BRAZOS","E","KG - 05","N"
"BRYAN ISD","ANSON JONES ELEMENTARY","021902115","021902","021","06","BRAZOS","E","03 - 05","N"
"BRYAN ISD","BEN MILAM ELEMENTARY","021902109","021902","021","06","BRAZOS","E","EE - 02","N"
"BRYAN ISD","BONHAM ELEMENTARY","021902103","021902","021","06","BRAZOS","E","KG - 05","N"
"BRYAN ISD","BRAZOS CO JUVENILE DETENTION CENT","021902014","021902","021","06","BRAZOS","B","06 - 12","N"
"BRYAN ISD","BRAZOS COUNTY JJAEP","021902015","021902","021","06","BRAZOS","S","09 - 09","N"
"BRYAN ISD","BRYAN H S","021902001","021902","021","06","BRAZOS","S","09 - 12","N"
"BRYAN ISD","CARVER PRE-K CENTER","021902116","021902","021","06","BRAZOS","E","EE - KG","N"
"BRYAN ISD","CROCKETT ELEMENTARY","021902105","021902","021","06","BRAZOS","E","KG - 05","N"
"BRYAN ISD","FANNIN ELEMENTARY","021902106","021902","021","06","BRAZOS","E","KG - 05","N"
"BRYAN ISD","HENDERSON ELEMENTARY","021902107","021902","021","06","BRAZOS","E","KG - 05","N"
"BRYAN ISD","JANE LONG","021902045","021902","021","06","BRAZOS","M","06 - 08","N"
"BRYAN ISD","JOHNSON ELEMENTARY","021902108","021902","021","06","BRAZOS","E","KG - 05","N"
"BRYAN ISD","KEMP ELEMENTARY","021902101","021902","021","06","BRAZOS","E","KG - 05","N"
"BRYAN ISD","MARY BRANCH ELEMENTARY","021902114","021902","021","06","BRAZOS","E","EE - 05","N"
"BRYAN ISD","MITCHELL ELEMENTARY","021902119","021902","021","06","BRAZOS","E","KG - 05","N"
"BRYAN ISD","NAVARRO ELEMENTARY","021902113","021902","021","06","BRAZOS","E","KG - 05","N"
"BRYAN ISD","NEAL ELEMENTARY","021902118","021902","021","06","BRAZOS","E","KG - 05","N"
"BRYAN ISD","SAM HOUSTON ELEMENTARY","021902112","021902","021","06","BRAZOS","E","KG - 05","N"
"BRYAN ISD","SAM RAYBURN","021902046","021902","021","06","BRAZOS","M","06 - 08","N"
"BRYAN ISD","SPECIAL OPPORTUNITY SCHOOL","021902012","021902","021","06","BRAZOS","B","06 - 11","N"
"BRYAN ISD","STEPHEN F AUSTIN","021902041","021902","021","06","BRAZOS","M","06 - 08","N"
"BRYAN ISD","SUL ROSS ELEMENTARY","021902110","021902","021","06","BRAZOS","E","KG - 05","N"
"BRYSON ISD","BRYSON SCHOOL","119901001","119901","119","09","JACK","B","PK - 12","N"
"BUCKHOLTS ISD","BUCKHOLTS SCHOOL","166907001","166907","166","06","MILAM","B","PK - 12","N"
"BUENA VISTA ISD","BUENA VISTA SCHOOL","186901001","186901","186","18","PECOS","B","PK - 12","N"
"BUFFALO ISD","BUFFALO EL","145901102","145901","145","06","LEON","E","PK - 05","N"
